Accession,Originating lab,Submitting lab,Authors,Date submitted
EPI_ISL_420790,Illinois Department of Public Health Chicago Laboratory,Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention,Queen et al,2020-04-06
EPI_ISL_420789,Illinois Department of Public Health Chicago Laboratory,Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention,Queen et al,2020-04-06
EPI_ISL_421279,Clinical Diagnostics Laboratory, Diagnostic & Experimental Pathology, Lilly Research Laboratories,Clinical Diagnostics Laboratory, Diagnostic & Experimental Pathology, Lilly Research Laboratories,Holzer et al,2020-04-07
EPI_ISL_421281,Clinical Diagnostics Laboratory, Diagnostic & Experimental Pathology, Lilly Research Laboratories,Clinical Diagnostics Laboratory, Diagnostic & Experimental Pathology, Lilly Research Laboratories,Holzer et al,2020-04-07
EPI_ISL_409067,Massachusetts Department of Public Health,Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention,Paden et al,2020-02-11
EPI_ISL_414588,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-13
EPI_ISL_414589,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-13
EPI_ISL_417192,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-24
EPI_ISL_417194,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-24
EPI_ISL_417196,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-24
EPI_ISL_414590,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-13
EPI_ISL_417198,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-24
EPI_ISL_417469,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-26
EPI_ISL_417470,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-26
EPI_ISL_417471,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-26
EPI_ISL_417472,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-26
EPI_ISL_417473,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-26
EPI_ISL_417474,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-26
EPI_ISL_417475,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-26
EPI_ISL_417189,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-24
EPI_ISL_417476,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-26
EPI_ISL_417477,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-26
EPI_ISL_417478,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-26
EPI_ISL_417479,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-26
EPI_ISL_417480,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-26
EPI_ISL_417492,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-26
EPI_ISL_417493,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-26
EPI_ISL_417494,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-26
EPI_ISL_417495,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-26
EPI_ISL_417191,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-24
EPI_ISL_417496,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-26
EPI_ISL_417497,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-26
EPI_ISL_417498,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-26
EPI_ISL_417499,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-26
EPI_ISL_417500,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-26
EPI_ISL_417501,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-26
EPI_ISL_417502,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-26
EPI_ISL_417503,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-03-26
EPI_ISL_419388,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-04-02
EPI_ISL_419390,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-04-02
EPI_ISL_419391,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-04-02
EPI_ISL_419392,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-04-02
EPI_ISL_419393,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-04-02
EPI_ISL_419394,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-04-02
EPI_ISL_419395,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-04-02
EPI_ISL_419396,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-04-02
EPI_ISL_419397,Minnesota Department of Health, Public Health Laboratory,Minnesota Department of Health, Public Health Laboratory,Plumb et al,2020-04-02
EPI_ISL_420791,NH Department of Health and Human Services Public Health Labs,Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention,Queen et al,2020-04-06
EPI_ISL_420792,NH Department of Health and Human Services Public Health Labs,Pathogen Discovery, Respiratory Viruses Branch, Division of Viral Diseases, Centers for Disease Control and Prevention,Queen et al,2020-04-06
EPI_ISL_414639,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Chen et al,2020-03-15
EPI_ISL_418195,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Black et al,2020-03-28
EPI_ISL_418196,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Black et al,2020-03-28
EPI_ISL_418197,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Black et al,2020-03-28
EPI_ISL_418198,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Black et al,2020-03-28
EPI_ISL_418199,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Black et al,2020-03-28
EPI_ISL_418200,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Black et al,2020-03-28
EPI_ISL_418201,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Black et al,2020-03-28
EPI_ISL_418202,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Black et al,2020-03-28
EPI_ISL_418203,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Black et al,2020-03-28
EPI_ISL_418204,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Black et al,2020-03-28
EPI_ISL_416830,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Chen et al,2020-03-23
EPI_ISL_418205,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Black et al,2020-03-28
EPI_ISL_418254,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Black et al,2020-03-29
EPI_ISL_418968,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-03-31
EPI_ISL_418969,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-03-31
EPI_ISL_418970,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-03-31
EPI_ISL_418971,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-03-31
EPI_ISL_418972,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-03-31
EPI_ISL_418973,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-03-31
EPI_ISL_418974,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-03-31
EPI_ISL_418975,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-03-31
EPI_ISL_416831,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Chen et al,2020-03-23
EPI_ISL_418976,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-03-31
EPI_ISL_418977,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-03-31
EPI_ISL_418978,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-03-31
EPI_ISL_418979,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-03-31
EPI_ISL_418980,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-03-31
EPI_ISL_419696,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-03
EPI_ISL_419697,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-03
EPI_ISL_419698,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-03
EPI_ISL_419699,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-03
EPI_ISL_419700,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-03
EPI_ISL_416832,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Chen et al,2020-03-23
EPI_ISL_419701,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-03
EPI_ISL_419702,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-03
EPI_ISL_419703,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-03
EPI_ISL_419704,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-03
EPI_ISL_419705,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-03
EPI_ISL_420296,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_420297,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_420298,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_420299,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_420300,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_418190,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Black et al,2020-03-28
EPI_ISL_420301,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_420302,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_420307,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_420308,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_420309,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_420570,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_420571,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_420572,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_420573,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_420574,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_418191,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Black et al,2020-03-28
EPI_ISL_420575,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_420576,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_420577,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_420578,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_420579,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_420580,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_420581,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_420582,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_420584,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_420585,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_418192,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Black et al,2020-03-28
EPI_ISL_420586,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_420587,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_420588,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_420589,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_420590,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_420591,NYU Langone Health,Departments of Pathology and Medicine, New York University School of Medicine,Maria Aguero-Rosenfeld et al,2020-04-06
EPI_ISL_418193,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Black et al,2020-03-28
EPI_ISL_418194,NYU Langone Health,Department of Pathology and Medicine, New York University School of Medicine,Black et al,2020-03-28
EPI_ISL_421348,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421349,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421350,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421351,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421352,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421353,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421354,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421355,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421356,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421357,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421358,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421359,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421360,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421361,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421362,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421363,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421364,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421365,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421366,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421367,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421368,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421369,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421370,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421371,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421372,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421373,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421374,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421375,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421376,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421377,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421378,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421379,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421380,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421381,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421382,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421383,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421384,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421385,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421386,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421387,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421388,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421389,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421390,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421391,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421392,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421393,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421394,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421395,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421396,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421397,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421398,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421399,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421400,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421401,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421402,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421403,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421404,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421405,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421406,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421407,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421408,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421409,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421410,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421411,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421412,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421413,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421414,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421415,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421416,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421417,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421418,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421419,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421420,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421421,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421422,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421423,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421424,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
EPI_ISL_421425,MSHS Clinical Microbiology Laboratories,MSHS Pathogen Surveillance Program,Ana Gonzalez-Reiche et al,2020-04-07
